_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,__TARGET__
2.5177957923006034e-06,0.031300414353609085,0.02240614779293537,0.004690084140747786,0.14101693034172058,0.06348851323127747,1.2875936590717174e-05,1.5139507070216496e-07,3.6111319445808476e-07,0.20597180724143982,0.20724175870418549,0.2277412712574005,0.23819170892238617,0.010189683176577091,0.22072584927082062,0.22791621088981628,0.02469930425286293,0.038322970271110535,0.03378953039646149,0.24300174415111542,0.21084412932395935,0.0038885746616870165,0.0029850234277546406,4.374383024696726e-06,0.001686215284280479,0.010993773117661476,2.4032491637626663e-05,0.0007428313256241381,0.005602449178695679,0.0030233690049499273,0.0023478767834603786,0.0029822122305631638,3.692780956043862e-05,0.0002523129805922508,5.434618651634082e-05,3.053482578252442e-05,0.1827545315027237,0.06840264797210693,0.001080213813111186,0.006182694807648659,0.175005242228508,0.10076069831848145,0.7103986740112305,0.07231857627630234,0.0004555273044388741,0.00019527789845597,0.003261679084971547,0.0019481891067698598,0.00030063180020079017,0.00035279826261103153,6.65720108372625e-07,7.699301249886048e-07,neutro
2.6039274416689295e-06,0.029154179617762566,0.024665670469403267,0.0048562465235590935,0.12698596715927124,0.058218058198690414,1.4336247659230139e-05,1.4479638821285334e-07,4.0078006691146584e-07,0.2866869270801544,0.3071558177471161,0.3225296437740326,0.32365015149116516,0.011119401082396507,0.202555313706398,0.2296343594789505,0.02875300496816635,0.02915332093834877,0.022142443805933,0.2712275981903076,0.21281442046165466,0.002902856795117259,0.0014341232599690557,3.9354995351459365e-06,0.00178242358379066,0.018908368423581123,4.188533057458699e-05,0.0013064761878922582,0.0054779257625341415,0.0025508760008960962,0.0014092843048274517,0.0020786854438483715,4.278356209397316e-05,0.0002926492888946086,5.9934205637546256e-05,3.639510759967379e-05,0.1315133422613144,0.05358288064599037,0.0021793129853904247,0.005991323851048946,0.35154399275779724,0.22699794173240662,0.6639505624771118,0.05696803703904152,0.00015816920495126396,7.627786544617265e-05,0.0013636968797072768,0.0019310612697154284,0.00012843881268054247,0.0001602168777026236,5.091327466288931e-07,6.30056149475422e-07,neutro
2.1939322323305532e-06,0.0332505963742733,0.025086862966418266,0.004673474933952093,0.12492913007736206,0.05657605081796646,1.2263366443221457e-05,1.2277827465823066e-07,3.3227391327272926e-07,0.2246953248977661,0.2607404887676239,0.24390244483947754,0.25408878922462463,0.009600085206329823,0.232209712266922,0.23711654543876648,0.023158228024840355,0.037070922553539276,0.030253062024712563,0.2665480375289917,0.20056773722171783,0.0036116146948188543,0.002011664677411318,4.045254627271788e-06,0.0023198833223432302,0.013848388567566872,2.928714638983365e-05,0.0009904224425554276,0.005177942104637623,0.0029629189521074295,0.0009939129231497645,0.0013157661305740476,5.189597140997648e-05,0.0003004664904437959,5.372556915972382e-05,3.0236420570872724e-05,0.13149714469909668,0.05029095709323883,0.00256268959492445,0.007235181517899036,0.22301806509494781,0.16375260055065155,0.6293209791183472,0.054065629839897156,0.00018010578060057014,7.871288107708097e-05,0.0014812457375228405,0.0011460433015599847,0.0001439936604583636,0.00017216330161318183,6.53308575238043e-07,5.678728598468297e-07,neutro
2.426017090328969e-06,0.027407975867390633,0.02014067955315113,0.005436734762042761,0.14008478820323944,0.06019514426589012,1.3965622201794758e-05,1.5108395245988504e-07,3.6423674032448616e-07,0.2289796769618988,0.24163751304149628,0.2471708357334137,0.25540903210639954,0.009179326705634594,0.24313843250274658,0.2452266365289688,0.02275281585752964,0.03698626533150673,0.03143364191055298,0.2653624415397644,0.213044673204422,0.0035997426602989435,0.0023246605414897203,4.377095137897413e-06,0.0020024243276566267,0.013565409928560257,2.8416274290066212e-05,0.0009155820589512587,0.0057701789774000645,0.0032435425091534853,0.0015492539387196302,0.0018781011458486319,4.1316598071716726e-05,0.0002038232487393543,5.5370204790961e-05,3.310032479930669e-05,0.16374656558036804,0.05117449909448624,0.001616301597096026,0.009908738546073437,0.2280265837907791,0.14944767951965332,0.6750026941299438,0.06680097430944443,0.00031849503284320235,0.00012701346713583916,0.0025787607301026583,0.0012622139183804393,0.0002222857583547011,0.0002709256950765848,6.544453299284214e-07,6.595046215807088e-07,neutro
1.9034117713090382e-06,0.04274631291627884,0.0626264214515686,0.0026860020589083433,0.07109261304140091,0.020655302330851555,1.4171564544085413e-05,1.156256317358384e-07,3.369044065948401e-07,0.6178256869316101,0.502045750617981,0.6262809038162231,0.6079696416854858,0.03254542872309685,0.14018604159355164,0.13212856650352478,0.03447166830301285,0.008991183713078499,0.008127948269248009,0.4904707074165344,0.37282639741897583,0.0008131852955557406,0.0003683072282001376,5.381388291425537e-06,0.002561606466770172,0.019394151866436005,3.8233414670685306e-05,0.0017984340665861964,0.004895741119980812,0.005127045791596174,0.0013574325712397695,0.0014728136593475938,4.6623019443359226e-05,0.00030276086181402206,7.918576011434197e-05,5.1503033319022506e-05,0.13788051903247833,0.06950805336236954,0.0016886908560991287,0.004802374169230461,0.3354450464248657,0.23715366423130035,0.5168646574020386,0.02833491377532482,0.00023880704247858375,0.00012743918341584504,0.0020147841423749924,0.0012169831898063421,8.34217862575315e-05,0.00012603432696778327,3.516198603392695e-07,4.0470615658705356e-07,neutro
2.5480264866928337e-06,0.03402934968471527,0.024816153571009636,0.005600515753030777,0.12083829939365387,0.05721262842416763,1.325447465205798e-05,1.468197154963491e-07,3.55648950289833e-07,0.2494606226682663,0.25830578804016113,0.2937636971473694,0.2963087260723114,0.00986150000244379,0.22432802617549896,0.23667600750923157,0.024752380326390266,0.03080071322619915,0.024351608008146286,0.27119672298431396,0.20491406321525574,0.003294026479125023,0.0019537219777703285,4.271315447113011e-06,0.0016271406784653664,0.014123768545687199,3.388396726222709e-05,0.0010640150867402554,0.004816798958927393,0.0028373419772833586,0.0019185636192560196,0.002536597428843379,3.997195017291233e-05,0.00018135532445739955,5.522777428268455e-05,3.122876660199836e-05,0.14948426187038422,0.057741276919841766,0.0015614882577210665,0.009716768749058247,0.2206815779209137,0.13347595930099487,0.6731747388839722,0.061808690428733826,0.00027779460651800036,0.0001301705342484638,0.002309920033439994,0.0018753526965156198,0.00020011552260257304,0.00025863840710371733,6.181202820698672e-07,7.155297794270155e-07,neutro
2.6178186089964584e-06,0.041840940713882446,0.03358803689479828,0.004165164660662413,0.11346923559904099,0.056601837277412415,1.4176863260217942e-05,1.442862185285776e-07,4.10094571634545e-07,0.21521367132663727,0.2519647777080536,0.3092035949230194,0.3105773627758026,0.009415587410330772,0.21425464749336243,0.23980598151683807,0.02607053704559803,0.028005696833133698,0.021059900522232056,0.25733619928359985,0.18951109051704407,0.003932695835828781,0.002136480761691928,4.064275799464667e-06,0.001638899091631174,0.015794558450579643,3.932634353986941e-05,0.0010673992801457644,0.005581737495958805,0.002646935870870948,0.0012739350786432624,0.001890623476356268,4.7066252591321245e-05,0.0001753699325490743,5.851415335200727e-05,3.57285825884901e-05,0.14446301758289337,0.0535271093249321,0.0023090685717761517,0.012061328627169132,0.2657027244567871,0.1717032641172409,0.6519972085952759,0.05773847922682762,0.00017848866991698742,8.407345012528822e-05,0.0013926649698987603,0.0018120575696229935,0.00017675913113635033,0.00020223780302330852,6.394132014975185e-07,7.600833100696036e-07,neutro
2.4116664008033695e-06,0.02985684759914875,0.02474796213209629,0.005153530277311802,0.13810321688652039,0.05484217777848244,1.3332770322449505e-05,1.2841799446050572e-07,3.7848815281904535e-07,0.2762284278869629,0.28611257672309875,0.2705874443054199,0.27401795983314514,0.008683905936777592,0.24800829589366913,0.24721945822238922,0.021624812856316566,0.033484797924757004,0.02767885848879814,0.2607777416706085,0.20525014400482178,0.0027931383810937405,0.0016459840117022395,4.780441940965829e-06,0.0018931996310129762,0.014065808616578579,2.9153026844142005e-05,0.001067659235559404,0.00487375445663929,0.0027242025826126337,0.0018853774527087808,0.002546181669458747,4.3175889004487544e-05,0.00022452361008618027,6.297063373494893e-05,3.823301085503772e-05,0.16509349644184113,0.0661478340625763,0.0016158876242116094,0.00697396881878376,0.23366926610469818,0.1450617015361786,0.5984107255935669,0.046438898891210556,0.00025921460473909974,0.00012229231651872396,0.0020685303024947643,0.0020546673331409693,0.00014043108967598528,0.0001707053743302822,6.578518991773308e-07,6.822985483267985e-07,neutro
2.4011053483263822e-06,0.021177956834435463,0.0924929603934288,0.0032573023345321417,0.1300070583820343,0.015718914568424225,1.8502099919714965e-05,1.7052546752438502e-07,2.56875779314214e-07,0.7666611671447754,0.7427500486373901,0.80279141664505,0.7870132923126221,0.02280440181493759,0.2799097001552582,0.2817676067352295,0.009342658333480358,0.004039366263896227,0.0024668502155691385,0.5889854431152344,0.5708824396133423,0.0005845212144777179,8.69118157424964e-05,7.243058462336194e-06,0.0014695695135742426,0.009542596526443958,4.3523261410882697e-05,0.0010340145090594888,0.0038525827694684267,0.024056149646639824,0.005439314059913158,0.0038174742367118597,3.272579124313779e-05,8.315531886182725e-05,8.372383308596909e-05,4.5210028474684805e-05,0.18513764441013336,0.143703430891037,0.0004894384182989597,0.02572694793343544,0.12643131613731384,0.07980078458786011,0.6477051973342896,0.07220884412527084,0.002514891792088747,0.001771909068338573,0.014505183324217796,0.002054970245808363,0.0005639942828565836,0.0015084141632542014,8.522209782313439e-07,4.979004870619974e-07,neutro
2.4040105017775204e-06,0.024755315855145454,0.08154843747615814,0.004309631418436766,0.11761894077062607,0.01761918142437935,1.8764108972391114e-05,1.8528818657159718e-07,2.804427765568107e-07,0.7462433576583862,0.7459729313850403,0.814767599105835,0.7975718379020691,0.02619635872542858,0.24717973172664642,0.24236586689949036,0.01224302314221859,0.003791967174038291,0.0021375969517976046,0.6037276983261108,0.5526489019393921,0.0006361721898429096,9.012909140437841e-05,5.463322850118857e-06,0.0017412513261660933,0.014334779232740402,6.71028028591536e-05,0.0012706939596682787,0.004835101310163736,0.015559556894004345,0.0018727597780525684,0.0015673260204494,4.510297003434971e-05,8.252737461589277e-05,8.851908205542713e-05,5.576615149038844e-05,0.14855128526687622,0.07937213778495789,0.0014114831574261189,0.03866768255829811,0.24369223415851593,0.1594201624393463,0.6538394689559937,0.07242351025342941,0.0006953169358894229,0.0004092463059350848,0.004331913311034441,0.0010532616870477796,0.00034980892087332904,0.0007497078040614724,7.876729455347231e-07,4.4186487002662034e-07,neutro
2.579244210210163e-06,0.0339583158493042,0.06505928188562393,0.004137723241001368,0.10728868842124939,0.021890999749302864,1.51678359543439e-05,1.8030755200015847e-07,2.8810893581976416e-07,0.7579048275947571,0.7154941558837891,0.8043971061706543,0.7871299982070923,0.02691364288330078,0.23574894666671753,0.2289736568927765,0.012675442732870579,0.0037582905497401953,0.0024265656247735023,0.619404137134552,0.5602374076843262,0.0005661467439495027,0.00010721851140260696,5.354654604161624e-06,0.0016977910418063402,0.011617547832429409,4.869201438850723e-05,0.00104551634285599,0.004366644658148289,0.011229186318814754,0.002853575861081481,0.002682882361114025,3.9697606553090736e-05,0.00011473966878838837,7.735863619018346e-05,4.97972869197838e-05,0.15104009211063385,0.0950135886669159,0.0010957506019622087,0.020691493526101112,0.18215316534042358,0.11669683456420898,0.6696017980575562,0.07210497558116913,0.0007985149859450758,0.0005031134933233261,0.004468174185603857,0.001962660811841488,0.00039634015411138535,0.0008045975700952113,8.281266445919755e-07,5.295000846672338e-07,neutro
2.5799108698265627e-06,0.03745703399181366,0.04690619558095932,0.004709874279797077,0.09577592462301254,0.03097391501069069,1.6228897948167287e-05,1.4098213796387427e-07,3.26717781717889e-07,0.37984344363212585,0.3737236261367798,0.42586585879325867,0.41439443826675415,0.018226029351353645,0.14803379774093628,0.18592549860477448,0.03995385766029358,0.022007852792739868,0.015590913593769073,0.3832937479019165,0.27468106150627136,0.0021029850468039513,0.0008838307694531977,4.455167072592303e-06,0.0013665113365277648,0.018973451107740402,5.806966873933561e-05,0.001333967549726367,0.0061659496277570724,0.004319075960665941,0.0009151036501862109,0.0012136404402554035,4.625770088750869e-05,0.00014750445552635938,6.690384179819375e-05,4.183742930763401e-05,0.153710275888443,0.061088040471076965,0.001737846527248621,0.014072820544242859,0.329990029335022,0.23347966372966766,0.5776263475418091,0.04957178980112076,0.00027504091849550605,0.00014523291611112654,0.0013737297849729657,0.0015443013980984688,0.00013794041296932846,0.00019814340339507908,4.3459886001073755e-07,5.972543704046984e-07,neutro
2.7623104870144743e-06,0.0361742302775383,0.033503953367471695,0.00480185030028224,0.11704213917255402,0.04323896765708923,1.4783311598876026e-05,1.4004693582592154e-07,3.325912416585197e-07,0.2897602617740631,0.31199783086776733,0.3127225637435913,0.31410419940948486,0.010042495094239712,0.2154904156923294,0.2393188327550888,0.026916956529021263,0.029718922451138496,0.02300029806792736,0.29522013664245605,0.2335413098335266,0.002751098247244954,0.0013648837339133024,4.573827936837915e-06,0.001386116724461317,0.013538230210542679,3.9527647459181026e-05,0.0009916763519868255,0.006495997775346041,0.004363370593637228,0.0012489079963415861,0.0016087391413748264,4.468584666028619e-05,0.00014450863818638027,5.799246719107032e-05,3.332311098347418e-05,0.18076074123382568,0.06869682669639587,0.0013454841682687402,0.014198960736393929,0.21233734488487244,0.13443884253501892,0.6490897536277771,0.06695951521396637,0.0004799597372766584,0.00023420594516210258,0.0020825478713959455,0.001741438522003591,0.00023389353009406477,0.0003116793232038617,5.813706707158417e-07,7.01999454122415e-07,neutro
2.502971710782731e-06,0.049425117671489716,0.039589863270521164,0.00288360845297575,0.10895299166440964,0.04544384777545929,1.6578991562710144e-05,1.2425421402895154e-07,3.588665435927396e-07,0.264453649520874,0.2740100622177124,0.2774270176887512,0.28492969274520874,0.009492624551057816,0.20806683599948883,0.23770412802696228,0.02716214396059513,0.03079485520720482,0.025073379278182983,0.25548017024993896,0.2086399495601654,0.00290336343459785,0.0017556095262989402,5.246597083896631e-06,0.001675363164395094,0.015047668479382992,3.246824780944735e-05,0.0010911752469837666,0.005642583128064871,0.004091616254299879,0.001081284019164741,0.0013667801395058632,4.750264633912593e-05,0.00019243564747739583,7.160484528867528e-05,4.115976844332181e-05,0.20000213384628296,0.08517356961965561,0.0013824774650856853,0.010095280595123768,0.2575152516365051,0.18463034927845,0.5375944375991821,0.044305816292762756,0.0003832274815067649,0.00019063515355810523,0.001984189497306943,0.0015442543663084507,0.00015451153740286827,0.00019120328943245113,5.424016080723959e-07,7.074567633935658e-07,neutro
